TIME_STEP,farms,Natural_Capital,NEWCOMERS,broadband_infrastructure_population_covered,proportion_of_newcomers,shared_knowledge,social_innovation,tourist_visitors,workforce_specialization,INFANTS,ELDERLY_POPULATION,SCHOOL_AGE_POPULATION,POST_SCHOOL_POPULATION,WORKING_AGE_POPULATION,WORKING_AGE_RURAL_POPULATION,total_rural_population,proportion_INFANTS,proportion_ELDERLY_POPULATION,proportion_SCHOOL_AGE_POPULATION,proportion_POST_SCHOOL_POPULATION,proportion_WORKING_AGE_POPULATION,proportion_NEWCOMERS,MODEL
2029.75,0.0178900396644865,0.21537653708545149,0.5069935123739732,0.8301125504353373,0.5314887526977833,0.6576753881242713,0.4534866294560686,0.2120488977884316,0.63976627094178,0.6183905169713074,0.17180672912738104,0.5562185545628684,0.5568234279858201,0.4044315029245687,0.4044315029245687,0.34326207741101034,0.6074519612992506,0.40302100998135615,0.5995699187396101,0.320537909768901,0.6098797278641004,0.5314887526977833,Central Bohemia
2030.0,0.017877992465921227,0.21513100461845291,0.5067537056690493,0.830076465590485,0.5291418950302179,0.6571349769780277,0.4510209535872291,0.21225441516118174,0.6365641321425036,0.6197014984016554,0.17219248868815715,0.5587546826586517,0.5579409806780786,0.4057557232403139,0.4057557232403139,0.34419505539512113,0.6063965133237577,0.40291016973359556,0.6006529765176133,0.322985239852371,0.6099110305269304,0.5291418950302179,Central Bohemia
2030.25,0.01786308013837836,0.21489346303268733,0.5064756597548613,0.830040365413215,0.526811753828783,0.6567565571247749,0.44860533603327885,0.21247567732964576,0.6333763285488019,0.6209763402545821,0.17258085675528656,0.5612543856785045,0.5590060239968241,0.4070729492892086,0.4070729492892086,0.3451211192290494,0.6053199861578166,0.402818927242021,0.6016880837770645,0.3255397947408655,0.6099633490614815,0.526811753828783,Central Bohemia
2030.5,0.017845309205497605,0.21466312703939677,0.50616144711521,0.8300042498937533,0.5244988848380676,0.6565367239451289,0.4462393460006776,0.21271171367960937,0.6302029078286547,0.6222167368727758,0.17297186934294706,0.5637176618449921,0.560022644503738,0.40838304913334306,0.40838304913334306,0.34604044811826606,0.6042241105374461,0.4027469202388129,0.6026755248408079,0.3263050368873603,0.6100340724071148,0.5244988848380676,Central Bohemia
2030.75,0.01782468777260059,0.21443925283291929,0.5058131932726276,0.8299681190223174,0.5222020363160101,0.6564719430551258,0.4439225295937758,0.21296986050081892,0.6270439209153006,0.6234243999914578,0.1733655560989055,0.5661445679620695,0.5609948250178611,0.4096859209972446,0.4096859209972446,0.34695323184324844,0.6031106491089384,0.4026937566832031,0.6036156191070818,0.3265590597431036,0.6101207076266183,0.5222020363160101,Central Bohemia
2031.0,0.017801225510498037,0.2142211662902509,0.5054330642375567,0.8299319727891163,0.5199221603624723,0.6565585614618559,0.4416544088145271,0.2132596679580624,0.6238994213515975,0.624601051167684,0.17376194079343674,0.5685352174653504,0.5619264426941075,0.41098149200629086,0.41098149200629086,0.3478596702935961,0.6019813840461206,0.402659018749943,0.6045087229587508,0.3268181577344223,0.6102208860238627,0.5199221603624723,Central Bohemia
2031.25,0.017774933754947528,0.21400825647892283,0.5050232537292748,0.8298958111843511,0.5176602753614142,0.6567928182158835,0.43943447768838495,0.21357869692701992,0.6207694645806084,0.6257484145553676,0.1741610416607173,0.5708897781551541,0.5628212603055646,0.4122697166202143,0.4122697166202143,0.348759972143853,0.6008381058372796,0.40264226633870825,0.6053552311010555,0.32708342876941804,0.610332367260671,0.5176602753614142,Central Bohemia
2031.5,0.017745827609629294,0.21379997040036125,0.5045859707932568,0.8298596341982142,0.5154032260238977,0.6571708545481951,0.4372664476685045,0.21392469620567145,0.6176554425233602,0.6268682094873597,0.17456287604346607,0.5732084692943119,0.5636828942362215,0.41355057389940675,0.41355057389940675,0.3496543539682097,0.5996826000733093,0.40264304767203934,0.6061555735881109,0.32735586186240645,0.6104530417493125,0.5154032260238977,Central Bohemia
2031.75,0.017713922704626576,0.21359583696917464,0.5041235131284387,0.8298234418208899,0.5131517931918117,0.6576887234922216,0.43514958322207514,0.21429558548529679,0.614557457669349,0.6279622633315444,0.1749674537462516,0.575491659070783,0.5645148336039737,0.4148240928968429,0.4148240928968429,0.3505430535045035,0.5985166855047885,0.4026608662823743,0.6069102681027491,0.32763632919064445,0.6105808087634528,0.5131517931918117,Central Bohemia
2032.0,0.01767923554510444,0.2133954318925306,0.5036382325042834,0.829787234042554,0.5109066788569272,0.658342399001779,0.43308312369460805,0.2146894402885428,0.6114756077669578,0.629032471239454,0.17537477836840168,0.5777398381253117,0.5653204377425352,0.41609034448689813,0.41609034448689813,0.35142632478168745,0.5973421924006241,0.4026951919980959,0.6076199062220152,0.3279255937875195,0.6107137976779838,0.5109066788569272,Central Bohemia
2032.25,0.017641784288255573,0.21319837414397935,0.5031260982901697,0.829787234042554,0.5086620546279633,0.6591277845838848,0.43106628278530595,0.2151044783086314,0.6084099858638035,0.6300785066988958,0.1757846091387,0.579952912874612,0.5660920516781215,0.4173491010572514,0.4173491010572514,0.35230363273396337,0.5961594787183225,0.4027459672513017,0.6082871407861883,0.32820961659974196,0.6108545991403989,0.5086620546279633,Central Bohemia
2032.5,0.017601588698375456,0.21300431201109163,0.5025833979595319,0.829787234042554,0.5064125319126342,0.6600416831637941,0.4290986166590395,0.2155390359984328,0.6053606835747326,0.6311001093499141,0.17619670210136973,0.5821308067118881,0.5668230362405936,0.4186001158007367,0.4186001158007367,0.3531744767747152,0.5949689490433625,0.402813068901248,0.6089144374448033,0.3284758673976346,0.6110053599763956,0.5064125319126342,Central Bohemia
2032.75,0.017558670102199216,0.2128129343106496,0.5020130177634398,0.829787234042554,0.5041596987772736,0.661081697544816,0.427179976819763,0.21599155835724848,0.6023277916392625,0.632099097443892,0.17661105652174464,0.5842739253936305,0.5675186898980907,0.4198434044633992,0.4198434044633992,0.3540391613897502,0.5937724371774714,0.4028958727127483,0.609501972856561,0.32872817810632365,0.6111635107222438,0.5041596987772736,Central Bohemia
2033.0,0.017513051344016452,0.2126239628533505,0.5014177858264145,0.829787234042554,0.5019053417381915,0.6622451539493148,0.4253100929747741,0.21646060109496085,0.599312509609727,0.6330772363421827,0.17702753457304132,0.5863827129299578,0.5681827510840183,0.42107900740401893,0.42107900740401893,0.3548978879090149,0.5925720789264631,0.4029934814690987,0.610050418577559,0.3289683860145532,0.6113266940894364,0.5019053417381915,Central Bohemia
2033.25,0.017464756740580796,0.212437025925239,0.5008004890688449,0.829787234042554,0.499651193984622,0.663529104482668,0.4234885733802516,0.2169448201674296,0.5963160695526455,0.6340362682263933,0.17744608175233426,0.5884576577452846,0.5688195048403522,0.42230698766247105,0.42230698766247105,0.3557509224661094,0.5913697391832269,0.40310517901444437,0.6105602289356271,0.3291991501433153,0.6114922668694501,0.499651193984622,Central Bohemia
2033.5,0.0174157926588497,0.2122516656830522,0.5001638602802593,0.829787234042554,0.49739900284526833,0.6649303693662539,0.4217149202696074,0.2174429646757546,0.5933385589775432,0.6349779029066499,0.1778666748757258,0.5904992877308067,0.569433254093804,0.42352743104489304,0.42352743104489304,0.35659855474380064,0.5901671502644695,0.4032303241288896,0.6110318108794235,0.329423250384076,0.6116584817837675,0.49739900284526833,Central Bohemia
2033.75,0.017367060602348737,0.2120675071738117,0.4995105223631439,0.829787234042554,0.495150511276169,0.6664455664065008,0.41998854038360195,0.21795386990754861,0.5903800558026205,0.6359037904355309,0.1782892893972386,0.5925081659786273,0.5700279192313356,0.4247404424353088,0.4247404424353088,0.35744106634727546,0.5889659647156078,0.40336829384491213,0.6114656426654782,0.3296430533207727,0.611823795340132,0.495150511276169,Central Bohemia
2034.0,0.01731855838218387,0.21188424502852868,0.4988430190225043,0.829787234042554,0.49290738378628196,0.6680711403199115,0.4183087554485003,0.21847657812770396,0.587440628609527,0.6368154820466785,0.17871391118397623,0.5944848767829322,0.5706069454265367,0.42594613802031417,0.42594613802031417,0.3582787302247853,0.5877677049148385,0.40351851762979385,0.6118622743731679,0.32986038036228366,0.6119870753250289,0.49290738378628196,Central Bohemia
2034.25,0.01727028383871755,0.21170160298333748,0.4981637284617125,0.829787234042554,0.4906711211228566,0.6698033999395949,0.4166748227418879,0.21901025367050936,0.5845203378990146,0.6377144138235277,0.17914053006969669,0.596430016158738,0.5711732874487375,0.42714464005786057,0.42714464005786057,0.35911180177272567,0.586573750707744,0.40368047209096725,0.6122223306891653,0.3300764943557982,0.6121474630360138,0.4906711211228566,Central Bohemia
2034.5,0.017222234842310474,0.21151933438463605,0.49747481638184277,0.829787234042554,0.48843875048701807,0.6716385566050448,0.41508654581820137,0.2195541158145533,0.5816194782690436,0.6386019063181112,0.17956913451400527,0.5983441878088968,0.5717294396583744,0.42833607407106067,0.42833607407106067,0.35994051450611425,0.5853853428966649,0.40385367177499853,0.6125465071566304,0.3302921454902946,0.6123042583139573,0.48843875048701807,Central Bohemia
2034.75,0.01717440929384182,0.21133718941428178,0.4967782506561459,0.829787234042554,0.4862125377515564,0.6735727598372568,0.4135430529364079,0.22010743463738222,0.5787381003448008,0.6394791714424825,0.17999971162793124,0.6002280009196891,0.5722774894487072,0.4295205672394342,0.4295205672394342,0.3607650816672106,0.584203591963908,0.404037666003526,0.6128355590368999,0.33050764434174773,0.6124569017078157,0.4862125377515564,Central Bohemia
2035.0,0.017126805125081968,0.21115495408552817,0.4960758233126016,0.829787234042554,0.4839938350375662,0.6751042280745237,0.4120434385591195,0.22066952722558986,0.5758762442441845,0.6403473233336151,0.18043224720479792,0.6020820691231948,0.5728191801668181,0.43069824760890024,0.43069824760890024,0.3615856988106329,0.5830294913863338,0.4042320342438177,0.6130902891963333,0.3307229474795765,0.6126049532768917,0.4839938350375662,Central Bohemia
2035.25,0.017079420298934545,0.21097244626238693,0.4953691752140024,0.829787234042554,0.4817838968160957,0.6766661852078645,0.41058677307244446,0.22119003179365324,0.5730339400898787,0.6412073908045912,0.18086672575957527,0.6039070101712792,0.5733559748387086,0.43186924384429404,0.43186924384429404,0.362402546769321,0.5818639327074211,0.40443638098684576,0.6133115363555678,0.3309377439519899,0.6127480229263115,0.4817838968160957,Central Bohemia
2035.5,0.017032252809562887,0.2107904840308385,0.49465957426555995,0.829787234042554,0.47958370791641786,0.6783114786522051,0.409172110542314,0.2215887771783833,0.5702112102921542,0.6420602017854813,0.1813031305773127,0.60570341627352,0.5738886686317205,0.43303366756883926,0.43303366756883926,0.3632157617246898,0.5807075739234905,0.4046503827752926,0.613500226886791,0.3311509177251696,0.6128859033127961,0.47958370791641786,Central Bohemia
2035.75,0.01698530068241474,0.21061146554923474,0.49394783818773624,0.829787234042554,0.47739391521671987,0.6800377540960532,0.40779850916591137,0.2219972309431389,0.567408070935903,0.6429063353567266,0.1817414450470712,0.6074718372677219,0.5744172814459307,0.4341916030002496,0.4341916030002496,0.3640254237768134,0.5795607820972711,0.4048738095572513,0.6136573810935222,0.33136039640770515,0.6130186443164248,0.47739391521671987,Central Bohemia
2036.0,0.016938561974157478,0.21043521743938953,0.49323547731574785,0.829787234042554,0.4752159365444789,0.6818427465351603,0.40646505498688207,0.22241485785248188,0.5646245322667952,0.6437467050403378,0.1821816547732866,0.6092129093659291,0.574943173094647,0.4353431835555312,0.4353431835555312,0.36483170826488137,0.5784242950988021,0.40510629193545517,0.6137838081534573,0.33156608633348417,0.6131458847864594,0.4752159365444789,Central Bohemia
2036.25,0.01689203477253504,0.21026158600540643,0.49252392429967623,0.829787234042554,0.47305116809603504,0.6837241470028865,0.40517081267312494,0.22284115529229553,0.561860598225757,0.6445821794840666,0.18262374426346478,0.6109272749675694,0.5754675706613817,0.4364885460128027,0.4364885460128027,0.3656347848738977,0.5772987981815999,0.40534747050285846,0.6138803281053279,0.33176782282910866,0.6132673132235712,0.47305116809603504,Central Bohemia
2036.5,0.01684571719615669,0.21009043579106312,0.4918145490205756,0.829787234042554,0.4709009727753163,0.685679609166135,0.40391482797056105,0.22327565101655983,0.5591162660491757,0.6454135902975955,0.18306769698364114,0.6126155828176045,0.5759916026178383,0.4376278307639937,0.4376278307639937,0.36643481947289097,0.5761849330048627,0.40559699286612727,0.6139477662542756,0.3319654155611117,0.6133826726688099,0.4709009727753163,Central Bohemia
2036.75,0.016799607394226583,0.20992164733071322,0.4911086694913612,0.829787234042554,0.4687666675640882,0.6877067530454455,0.40269612917634723,0.22371790108344952,0.5563915260260096,0.6462417378740491,0.18351349541576473,0.6142784879284863,0.5765163235783931,0.4387611819684124,0.4387611819684124,0.3672319754378166,0.5750833042953701,0.4058545115269353,0.6139869491338902,0.33215868076057947,0.6134917519306798,0.4687666675640882,Central Bohemia
2037.0,0.01675370354622228,0.20975511624321017,0.49040756019104825,0.829787234042554,0.46664951286740386,0.6898031667277446,0.4015137279850424,0.22416748796120223,0.553687831067247,0.6470673959284182,0.18396112111462237,0.6159166513808201,0.5770427328918327,0.4398887476603957,0.4398887476603957,0.3680264146471267,0.5739944850057608,0.40611968230628065,0.6139987015085352,0.3323474647464403,0.6135943787940753,0.46664951286740386,Central Bohemia
2037.25,0.01670800386152961,0.20959075181262612,0.48971245815507725,0.829787234042554,0.4645507044475412,0.6919664066438427,0.4003666199284455,0.2246240187871651,0.551005509113784,0.6478913149051309,0.18441055476286708,0.6175307400024753,0.5775717880313033,0.441010679800385,0.441010679800385,0.3688182981895802,0.5729190201566902,0.406392163237092,0.6139838442343829,0.3325316600560209,0.6136904139775599,0.4645507044475412,Central Bohemia
2037.5,0.01666250657904036,0.20942847555443325,0.4890245671532646,0.829787234042554,0.46247136793087884,0.6941939968981776,0.39925129078993987,0.22508712376514783,0.5483444385159112,0.6487142244144911,0.18486177622302274,0.6191214259321974,0.578104413697499,0.44212713426465755,0.44212713426465755,0.36960778682532425,0.5718574295575289,0.4066716138506894,0.6139431928114036,0.33271121543660875,0.6137797472687498,0.46247136793087884,Central Bohemia
2037.75,0.016617209966718685,0.20926823398627356,0.488343973499161,0.829787234042554,0.4604114956309277,0.69648342805689,0.398167466228812,0.22555645468777333,0.545704492560888,0.649536449694063,0.1853145279652055,0.620689296288694,0.5786414885848082,0.44323821710940725,0.44323821710940725,0.3703949044414095,0.5708099083494542,0.4069571642480227,0.6138778938182955,0.33288644911887205,0.6138629966400988,0.4604114956309277,Central Bohemia
2038.0,0.016572112321141558,0.20910998084892574,0.48767110900022237,0.829787234042554,0.45837138577934505,0.6988323557472853,0.39711585493823554,0.22603168260574016,0.5430855401223671,0.6503584305205051,0.18576862516269874,0.6222349643369862,0.5791838992238674,0.44434405550120615,0.44434405550120615,0.3711797186101636,0.5697767461906194,0.4072481128698717,0.613788959955532,0.33305768502691757,0.6139405778131887,0.45837138577934505,Central Bohemia
2038.25,0.016527211967017896,0.20895367738779466,0.4870071436560089,0.829787234042554,0.4563520164410865,0.7012385185195226,0.39609550734287585,0.22651249688054945,0.540487445695822,0.6511808595126657,0.18622404474246318,0.623759104309724,0.5797325343850961,0.4454448173056679,0.4454448173056679,0.371962391273289,0.5687584286990484,0.4075441243536392,0.6136771524585414,0.3332251149167464,0.6140124458150326,0.4563520164410865,Central Bohemia
2038.5,0.016482507256690586,0.20879929277872822,0.48635321611847815,0.829787234042554,0.4543542890108952,0.7036995869074518,0.39510544660320773,0.2269986046866136,0.5379100692719817,0.6520044104355206,0.1866807635895781,0.6252623936905154,0.5802882521362001,0.4465406738082121,0.4465406738082121,0.37274308421786806,0.5677554170829803,0.40784486642999673,0.6135432273111818,0.3333889758960186,0.6140785801867978,0.4543542890108952,Central Bohemia
2038.75,0.016437996569625177,0.20864680343562225,0.48571043291789473,0.829787234042554,0.4523790303124441,0.7062131654227645,0.3941446702708699,0.22748972992638666,0.5353532668913147,0.6528297380721825,0.18713875854997258,0.6267455123728096,0.5808518793114772,0.4476317994228114,0.4476317994228114,0.3735219588763687,0.5667681480599581,0.40815001010369817,0.6133879351926358,0.33354954619555455,0.6141388665361631,0.4523790303124441,Central Bohemia
2039.0,0.01639367831188848,0.20849598823579538,0.48507986651314416,0.829787234042554,0.4504269944031484,0.7087084849252314,0.39318827042715204,0.22798561222275915,0.5328168986498951,0.6536574774719643,0.18759800643053987,0.6282091416908707,0.5814242087995415,0.4487183713140717,0.4487183713140717,0.3742991759662741,0.5657970330933768,0.4084592300780597,0.613212021704181,0.3337071377534827,0.6141933126638988,0.4504269944031484,Central Bohemia
2039.25,0.0163495509156201,0.2083463280533005,0.4844624701344784,0.829787234042554,0.44849880781753504,0.7111421852213596,0.39222115910155314,0.22848600598120136,0.5303008245651464,0.6544882107763256,0.18805844485032602,0.6296539558778459,0.5820058104917909,0.4498005644758464,0.4498005644758464,0.37507486894658215,0.5648424836725444,0.4087721240826902,0.6130163142555194,0.3338618546119495,0.614242191811194,0.44849880781753504,Central Bohemia
2039.5,0.016305612838499486,0.20819734965885087,0.48385911305600493,0.829787234042554,0.4465949989363066,0.7135204234096979,0.3912456202180972,0.22899067933028378,0.5278048973043148,0.6553224797046395,0.18851998828713554,0.6310806237041038,0.5825971219391255,0.45087855246558883,0.45087855246558883,0.37584915464325624,0.5639048983976989,0.4090882470300394,0.6128016833720674,0.33401370622285254,0.6142858794126779,0.4465949989363066,Central Bohemia
2039.75,0.01626186287772056,0.20804861634907723,0.4832706411041691,0.829787234042554,0.4447160439918814,0.7158486733144124,0.3902636655727782,0.22949941319964906,0.5253289632829119,0.6561608083677336,0.1889825575781338,0.6324898127447647,0.5831985912706152,0.4519525099404006,0.4519525099404006,0.3766221527999216,0.5629846417734097,0.40940717228798534,0.6125689771667224,0.3341627841940055,0.6143247284166714,0.4447160439918814,Central Bohemia
2040.0,0.016218302096803874,0.20789973027742825,0.482697868737584,0.829787234042554,0.44286236411258745,0.718131782254916,0.38927705879250146,0.23001200058914237,0.5228728635731281,0.6570036998939004,0.18944608436134472,0.6338821878968595,0.5838106641052553,0.45302261207498556,0.45302261207498556,0.3773939885815866,0.5620820382343749,0.4097284996507091,0.6123190205839731,0.3343092301201918,0.6143590777087784,0.44286236411258745,Central Bohemia
2015.0,0.3011119060935147,1.0,0.06122628911340182,0.6151813489386521,5.709102493794102e-05,0.8844402225841111,1.0,0.6735512935767451,0.8178578621926413,0.12133232332759533,0.05640167928559225,0.12495788602821635,0.24056552411987456,0.1158566556618781,0.1158566556618781,0.10247993752187401,0.2291960996180416,0.37461669819835364,0.23816220587425505,1.0,0.6014412199381064,5.709102493794102e-05,Central Greece
2015.25,0.30310708763014127,1.0,0.060940699178682514,0.6184779210770279,0.009759047715541631,0.8885191459205589,1.0,0.6669137938681151,0.824925723225461,0.12061584580601512,0.056017352752340085,0.12494328528729694,0.24133309607241493,0.11608146318400625,0.11608146318400625,0.10237624231452402,0.2231629584491459,0.37222079557496585,0.23706130287398522,1.0,0.6068782416447992,0.009759047715541631,Central Greece
2015.5,0.30508431043064455,1.0,0.06080267191995453,0.616143482673231,0.01969653224734937,0.8925785644557344,1.0,0.6620881237422723,0.8318474988698241,0.11993359998236383,0.05564631000676161,0.12491504700533361,0.24213753290260245,0.11631779604888164,0.11631779604888164,0.10228517766597812,0.21739431682480664,0.3698682050637401,0.23587625323240602,1.0,0.612333525008894,0.01969653224734937,Central Greece
2015.75,0.3070423662191228,1.0,0.06084998335379971,0.6136094453284147,0.0302299390304505,0.8966065156163229,1.0,0.6589041951353426,0.8386335038175518,0.11928738168963546,0.055288239912960516,0.12487555819270549,0.24300816396807182,0.1165707450158938,0.1165707450158938,0.10221083627065855,0.2118604561096582,0.36753658844480463,0.23464002730277891,1.0,0.6178070390061788,0.0302299390304505,Central Greece
2016.0,0.30898005200027157,1.0,0.061107351853164724,0.6108970837691691,0.04163188799203775,0.9005908417712026,1.0,0.6572080264225421,0.8452925698813466,0.11867868175229764,0.054942889303939785,0.12482699904483309,0.24396901693461037,0.11684468898146659,0.11684468898146659,0.10215665846151452,0.20653654722339082,0.36520913432094365,0.233317306298913,1.0,0.6233017264133781,0.04163188799203775,Central Greece
2016.25,0.3108961716556043,1.0,0.061589684943899776,0.6141189696200938,0.05409382005779603,0.9045194935039289,1.0,0.6568608600917092,0.8460990488336302,0.11810871739708373,0.0546100534940639,0.12477136425165283,0.24503948067432751,0.11714337625052348,0.11714337625052348,0.10212551372101772,0.20140189454842022,0.36287172241246524,0.2318862275955115,1.0,0.6288204930251379,0.05409382005779603,Central Greece
2016.5,0.31278953753251715,1.0,0.06230406140940201,0.6171394876053359,0.0667294395482654,0.908380762238862,1.0,0.6577225492526242,0.8458241658318554,0.11776121269699148,0.05428956611052934,0.12471047014766991,0.24623464171093742,0.11746994994585701,0.11746994994585701,0.10212616844339253,0.19643944718672235,0.36051339388782616,0.23030806605570353,1.0,0.6343655548313427,0.0667294395482654,Central Greece
2016.75,0.3146589720146601,1.0,0.06325073854525266,0.6199712232165002,0.07854621511656701,0.9124717452146177,1.0,0.6596322799558677,0.8455690014568724,0.11762804603305836,0.05398128665553805,0.12465053982658081,0.2475652913460455,0.11782691842910413,0.11782691842910413,0.10216041933103025,0.19163553555103308,0.3581285015248591,0.22858097807773545,1.0,0.6399412065897191,0.07854621511656701,Central Greece
2017.0,0.3165033207273846,1.0,0.0644241700488246,0.6226259753519668,0.09078557408999634,0.9169378890608644,1.0,0.6624419881022696,0.8453323262875627,0.11770306789929771,0.053685129629044585,0.1245973717675162,0.2490383323448839,0.11821616173019232,0.11821616173019232,0.10222955906849196,0.18697963201370238,0.35571400067391207,0.2267027415473394,1.0,0.6455494524579959,0.09078557408999634,Central Greece
2017.25,0.3183214484486079,1.0,0.06581416319900546,0.6251148054789668,0.10340365357184528,0.921704594452876,1.0,0.665962603707077,0.8451130579852547,0.11798182211522594,0.05340103675890233,0.12455628762698584,0.25065717216901734,0.11863894954182409,0.11863894954182409,0.10233439184271349,0.1824637020413635,0.35326797021832246,0.22467158440236884,1.0,0.6511874696486646,0.10340365357184528,Central Greece
2017.5,0.32011223027924574,1.0,0.06740510788169246,0.6274480837230292,0.11631276936536655,0.9267079887459037,1.0,0.6700263759113301,0.8449097179777806,0.11827266579426912,0.053128945405274436,0.124532026109024,0.2524209973846588,0.11909577573748853,0.11909577573748853,0.10246863672174739,0.17808259244869748,0.3507939718314818,0.22250225155421077,1.0,0.6568514209505792,0.11631276936536655,Central Greece
2017.75,0.32187455198508325,1.0,0.0691775675364553,0.6296355320768378,0.12941230003268203,0.9318908296044935,1.0,0.6744848812035094,0.8447213627881935,0.1185763835829349,0.05286879430918789,0.12452426117447203,0.2543254485137749,0.11958647851596642,0.11958647851596642,0.1026319139797712,0.17383340329196262,0.348295771114446,0.2201888860335858,1.0,0.6625379981032476,0.12941230003268203,Central Greece
2018.0,0.3236073125531687,1.0,0.0711092890908976,0.6316862649085333,0.14259088626600439,0.9372037758253313,1.0,0.6792071190236678,0.8445471286093919,0.11889340150250749,0.05262051573085185,0.1245325651287258,0.25636267367362325,0.12011030661236663,0.12011030661236663,0.10282337582063507,0.16971494343813404,0.3457686534164619,0.21772302462984242,1.0,0.6682198852786372,0.14259088626600439,Central Greece
2018.25,0.3253094248326209,1.0,0.07317623460951658,0.6336088269382478,0.15572602837930502,0.9426043110265988,1.0,0.6840778465241399,0.8443863020388136,0.11922383034848666,0.05238403134274077,0.12455642738425286,0.2585649207148453,0.12066602207156063,0.12066602207156063,0.10304368720923367,0.16571034917739735,0.3432091629012323,0.21509909815074246,1.0,0.6738354215308217,0.15572602837930502,Central Greece
2018.5,0.3269806704613986,1.0,0.07535333101265082,0.6354112288411052,0.1687092330368875,0.948055927353959,1.0,0.6889961147879753,0.8442381521886235,0.119567583401477,0.05215924921583966,0.124595261141935,0.26096937774063317,0.12125204822408067,0.12125204822408067,0.10329353672770723,0.16180181874001123,0.3406157931679605,0.21231235221123673,1.0,0.6793187240355051,0.1687092330368875,Central Greece
2018.75,0.3286191463449712,1.0,0.077615434325112,0.637100980625034,0.1814375194184319,0.9535274229184425,1.0,0.6939277685449798,0.8441010198669978,0.11992442720166968,0.05194606658902592,0.12464841841865702,0.2635542180199876,0.12186656082199779,0.12186656082199779,0.10357087557195062,0.15799559044717332,0.33800463051675966,0.20936046949884388,1.0,0.6846793337263183,0.1814375194184319,Central Greece
2019.0,0.3302238106161558,1.0,0.07993970891265625,0.6386851229224673,0.19382772723346514,0.9589782826481738,1.0,0.6988568415781942,0.8439740188665802,0.12029402219505995,0.05174436651757721,0.12471526754402945,0.26629844808861897,0.12250768313341465,0.12250768313341465,0.10387367502575869,0.15429703043693302,0.3353877451858947,0.20625231978482064,1.0,0.6899267021733426,0.19382772723346514,Central Greece
2019.25,0.3317935369232158,1.0,0.08230567413202011,0.6401702563263109,0.20581384398116112,0.9641857078048238,1.0,0.7037694073397874,0.8438565759350238,0.12067595239883508,0.051554014925457636,0.12479520039593318,0.2691822022274233,0.12317353372122714,0.12317353372122714,0.10419996396306223,0.15071019541534125,0.3327751974484594,0.20300024591818996,1.0,0.695069451101155,0.20581384398116112,Central Greece
2019.5,0.333327130456978,1.0,0.08469488624588568,0.6415625688924143,0.21737427984044227,0.9691473547660997,1.0,0.7086531347218674,0.8437481642090395,0.12088475454568252,0.05137485230393353,0.12488762997868433,0.2721867668947884,0.12386223329999149,0.12386223329999149,0.1045408036356765,0.1458963240078742,0.3302082667718256,0.19965004188248706,1.0,0.700322893323855,0.21737427984044227,Central Greece
2019.75,0.3348234222886559,1.0,0.08709088508610018,0.6428678619231363,0.22847013900004437,0.9738630633273634,1.0,0.7134972581984634,0.8436479670316669,0.12092546879423494,0.05120670695605542,0.12498778915719551,0.2752942880812331,0.12457191801685928,0.12457191801685928,0.10489427442199556,0.13993246001465143,0.32769757686598927,0.1961854478199618,1.0,0.7056928418056089,0.22847013900004437,Central Greece
2020.0,0.33628127074477754,1.0,0.08947891536786792,0.6440915741394381,0.23907349785987617,0.978335065128319,1.0,0.7182923198966402,0.8435539265178871,0.12080295137933063,0.05104939602126852,0.12509117577405504,0.27848767810294095,0.12530074251470807,0.12530074251470807,0.10525851297267033,0.132890888268783,0.32525871383192434,0.1925650983207611,1.0,0.7111806218385326,0.23907349785987617,Central Greece
2020.25,0.33769956284127367,1.0,0.09184590070239289,0.6452388043422209,0.249166062831302,0.9825676243249695,1.0,0.7230523060638775,0.8434647363049435,0.12052189225938563,0.050902726418024624,0.12519353979877065,0.2817507087758516,0.1260469034127367,0.1260469034127367,0.10563172798281473,0.12483926007350019,0.3229029224662981,0.18875960600260316,1.0,0.7167875400589255,0.249166062831302,Central Greece
2020.5,0.3390772155771118,1.0,0.09418101249484598,0.64631433265733,0.2587068132409279,0.9865667007942235,1.0,0.72778795569949,0.8433801522189306,0.12027699940209834,0.05076649589861762,0.12529089127675014,0.2850685706073958,0.12680873773019205,0.12680873773019205,0.10601938813432434,0.11717927594405607,0.320604448791126,0.18472233710950306,1.0,0.7223095885422991,0.2587068132409279,Central Greece
2020.75,0.34041317709108715,1.0,0.09647530796768121,0.6473226404527447,0.26769561079193266,0.9903402708019289,1.0,0.7325072372301055,0.8432999782955704,0.12006665306309214,0.050640494839494385,0.1253837715667188,0.2884277053372276,0.12758470699106483,0.12758470699106483,0.1064200402006425,0.109896362401096,0.31836838381755994,0.18046418095094988,1.0,0.7277501321594445,0.26769561079193266,Central Greece
2021.0,0.34170642790593486,0.9948861737868961,0.09872168819609893,0.648267929010946,0.27613838626033577,0.9938973110346997,1.0,0.7372164692851744,0.8432240590321078,0.11988930018488499,0.050524507938430635,0.12547270703832283,0.29181608493775374,0.1283734175905813,0.1283734175905813,0.10683237755856394,0.10297584597044934,0.31620082562689017,0.17599247342968072,1.0,0.7331097211577698,0.27613838626033577,Central Greece
